dominant_fate_state	cellrank_absorb_tumor_plasticity_basin
inflammatory_regeneration_bridge	0.0
embryonic_like_plasticity_basin	0.09534640266904838
senescence_basin	0.017125157581656423
inflammatory_regeneration_bridge	0.11326299978360957
tumor_plasticity_basin	1.0
tumor_plasticity_basin	0.7990121741413324
senescence_basin	0.7451167082204802
inflammatory_regeneration_bridge	0.1265880570064193
tumor_plasticity_basin	0.006055283373769849
embryonic_like_plasticity_basin	0.06806828566498871
embryonic_like_plasticity_basin	0.08379326332553723
tumor_plasticity_basin	0.6722470432464984
senescence_basin	0.0
inflammatory_regeneration_bridge	0.0370037419086852
inflammatory_regeneration_bridge	0.2216630346730267
embryonic_like_plasticity_basin	0.06341719619236622
inflammatory_regeneration_bridge	0.08729819407666141
tumor_plasticity_basin	0.17293827365134734
senescence_basin	0.03168208746837047
tumor_plasticity_basin	0.07847542494962828
inflammatory_regeneration_bridge	0.05835995583057344
inflammatory_regeneration_bridge	1.0001529108408445
embryonic_like_plasticity_basin	0.03825969742714591
inflammatory_regeneration_bridge	0.015648726493066225
embryonic_like_plasticity_basin	0.02295883180240686
tumor_plasticity_basin	1.0
embryonic_like_plasticity_basin	0.27480186573178556
inflammatory_regeneration_bridge	0.0
inflammatory_regeneration_bridge	0.015237748592894704
inflammatory_regeneration_bridge	0.9081417470115716
inflammatory_regeneration_bridge	0.0404750628994967
inflammatory_regeneration_bridge	0.8954737335096944
embryonic_like_plasticity_basin	0.10518903525013072
embryonic_like_plasticity_basin	0.09530353786418057
embryonic_like_plasticity_basin	0.0
inflammatory_regeneration_bridge	0.16744254076411524
embryonic_like_plasticity_basin	0.023526911434090948
inflammatory_regeneration_bridge	0.09400122014028059
tumor_plasticity_basin	0.8447009190751144
inflammatory_regeneration_bridge	0.11675754289387599
tumor_plasticity_basin	1.0
tumor_plasticity_basin	0.01800122459440776
senescence_basin	0.00597009261603618
tumor_plasticity_basin	0.19488655077709965
senescence_basin	0.0219146020882811
senescence_basin	0.0457692528262095
embryonic_like_plasticity_basin	0.10819128701121013
senescence_basin	0.03881087080760917
embryonic_like_plasticity_basin	0.08990327464271478
tumor_plasticity_basin	0.2378078526833401
senescence_basin	0.09354496996778412
tumor_plasticity_basin	0.46548254713252385
tumor_plasticity_basin	0.8487774767695345
tumor_plasticity_basin	0.056415999059931034
senescence_basin	0.04366481063753091
senescence_basin	0.012260765331602275
inflammatory_regeneration_bridge	0.10330392150251552
senescence_basin	0.00023519770847579204
senescence_basin	0.03678372193963579
senescence_basin	0.02147615345567962
senescence_basin	0.051773791096781256
tumor_plasticity_basin	0.14541271570881786
tumor_plasticity_basin	0.09403720284902171
inflammatory_regeneration_bridge	0.2569685610358373
senescence_basin	0.02289376924398178
tumor_plasticity_basin	1.0
tumor_plasticity_basin	0.8440637940230777
inflammatory_regeneration_bridge	0.005963707469428392
embryonic_like_plasticity_basin	0.11539793091839766
senescence_basin	0.06719292388742938
embryonic_like_plasticity_basin	0.0
inflammatory_regeneration_bridge	0.0045029567389779784
inflammatory_regeneration_bridge	0.0
senescence_basin	0.09011807394989027
senescence_basin	0.028925518361359204
embryonic_like_plasticity_basin	0.11339545581373826
tumor_plasticity_basin	0.07605815082371035
inflammatory_regeneration_bridge	0.07143352463163904
inflammatory_regeneration_bridge	0.04933744842107342
embryonic_like_plasticity_basin	0.15455414597686698
tumor_plasticity_basin	0.628046846499315
tumor_plasticity_basin	0.8023741928521894
senescence_basin	0.06853810050771549
senescence_basin	0.004978007324547911
embryonic_like_plasticity_basin	0.04678866336454683
tumor_plasticity_basin	0.09775748341645732
inflammatory_regeneration_bridge	0.1034225085479116
embryonic_like_plasticity_basin	0.062396997891739685
senescence_basin	0.029519339413409725
tumor_plasticity_basin	0.1638865918706996
inflammatory_regeneration_bridge	0.2183604777012644
inflammatory_regeneration_bridge	0.046548197128243214
senescence_basin	0.17863563364092497
embryonic_like_plasticity_basin	0.06490424782274777
inflammatory_regeneration_bridge	0.044812811269177494
senescence_basin	0.016911622047382186
senescence_basin	0.016004727969477633
inflammatory_regeneration_bridge	0.061772673237364954
tumor_plasticity_basin	0.13362200423478568
inflammatory_regeneration_bridge	0.02897892822931197
senescence_basin	0.0
tumor_plasticity_basin	0.015749759871260982
tumor_plasticity_basin	0.07446129095194337
senescence_basin	0.043271553618748966
tumor_plasticity_basin	0.4010563424785606
tumor_plasticity_basin	0.7810611278876084
embryonic_like_plasticity_basin	0.04468691382033035
senescence_basin	0.09407845014652673
tumor_plasticity_basin	0.5234186072724624
tumor_plasticity_basin	0.6843697505002313
tumor_plasticity_basin	0.10556284985589753
senescence_basin	0.002368630326661534
inflammatory_regeneration_bridge	0.1017003462910626
tumor_plasticity_basin	0.6150600011573611
embryonic_like_plasticity_basin	0.0
inflammatory_regeneration_bridge	0.0
embryonic_like_plasticity_basin	0.08821080910689551
tumor_plasticity_basin	0.8156020836610333
inflammatory_regeneration_bridge	0.08541690708895179
inflammatory_regeneration_bridge	0.12437250883115408
inflammatory_regeneration_bridge	0.1307980298760312
senescence_basin	0.104005477863008
tumor_plasticity_basin	0.9278990739627019
tumor_plasticity_basin	0.42775657494188923
senescence_basin	0.00010308688219957573
inflammatory_regeneration_bridge	0.0
