embedding_1	embedding_2	dominant_fate_state
0.012036814347779751	-0.0067969229637053034	inflammatory_regeneration_bridge
0.012047925398448667	0.002767367183950485	embryonic_like_plasticity_basin
0.017126775748338017	-0.0013166077987103472	embryonic_like_plasticity_basin
-0.02810253713766927	0.003331723500384294	inflammatory_regeneration_bridge
0.016182839770314223	0.0004120686593066437	inflammatory_regeneration_bridge
-0.02799638102391263	-0.0019627597465727807	tumor_plasticity_basin
-0.02090612819467723	-0.00032698386843410776	tumor_plasticity_basin
0.004264197284957859	-0.013108997248349921	embryonic_like_plasticity_basin
-0.027681777600351388	0.0026404182043720803	senescence_basin
-0.011314550868531554	0.011145301240564565	inflammatory_regeneration_bridge
0.018178576729899355	0.003197583679218866	embryonic_like_plasticity_basin
-0.010559949752017643	-0.001170565806529595	senescence_basin
0.014277699301346494	-0.0014484250426795371	inflammatory_regeneration_bridge
0.015553161461995754	0.001137656355523696	inflammatory_regeneration_bridge
-0.026455013141557272	-0.0006464861942269873	tumor_plasticity_basin
0.005987764097551884	-0.014986646479507496	senescence_basin
0.0027886848602810222	0.01661292564992725	senescence_basin
-0.031186837670666583	-0.00025164115183552206	tumor_plasticity_basin
-0.02458679714798648	-0.030512927385954278	inflammatory_regeneration_bridge
-0.024194157115842364	-0.029971890654658644	inflammatory_regeneration_bridge
-0.026264049605531355	0.0011919404883029424	inflammatory_regeneration_bridge
0.00037032414971446847	-0.018170634849413524	embryonic_like_plasticity_basin
0.017876804428620545	-0.003240076860274743	inflammatory_regeneration_bridge
-0.03174386738486016	-0.0016702725800405284	tumor_plasticity_basin
0.017186210559993465	0.0013902714374806541	inflammatory_regeneration_bridge
0.005048397534524002	-0.015486528848483078	embryonic_like_plasticity_basin
0.002285577068232255	-0.01392290096595361	embryonic_like_plasticity_basin
0.006624821433584476	0.014562881804066036	senescence_basin
-0.027609707433770267	-0.000923861172753212	embryonic_like_plasticity_basin
0.00025380956719698715	0.020626724651250962	senescence_basin
-0.03497475558628153	-0.0005237680554522825	tumor_plasticity_basin
0.0030763823976277306	-0.01615364879224128	inflammatory_regeneration_bridge
-0.02775269453625472	-0.0009501724360928159	tumor_plasticity_basin
-0.001759386871062328	0.0002707855292756225	tumor_plasticity_basin
-0.02445732031614404	-0.03033159636571224	inflammatory_regeneration_bridge
-0.0034022002044998543	0.0057800216383171715	senescence_basin
-0.011857839237493239	-0.0035063398679931112	senescence_basin
0.009634091018622636	0.010513689917061069	embryonic_like_plasticity_basin
0.004543301482219727	-0.012482670090835323	inflammatory_regeneration_bridge
-0.02771021719045876	-0.0005722751071349393	tumor_plasticity_basin
-0.025204975746986342	-0.0015732050069355518	tumor_plasticity_basin
0.018949887176331733	-0.0028775600561792318	embryonic_like_plasticity_basin
-0.03432477129661152	-0.0002326887716393999	tumor_plasticity_basin
0.014739831239687938	-0.0018192644600817712	inflammatory_regeneration_bridge
0.00538730622231097	-0.02201099279754529	embryonic_like_plasticity_basin
0.00936965146616355	0.01092084815171425	senescence_basin
-0.01192784563992912	-0.0009918119459139268	inflammatory_regeneration_bridge
-0.011690588134893227	-0.0016177345350227921	senescence_basin
0.015931820790285208	0.012089028441641492	embryonic_like_plasticity_basin
0.009116390443962305	0.011658682735548008	senescence_basin
-0.03126074695930025	-0.0009002067593328564	inflammatory_regeneration_bridge
0.008965624757411946	0.013731638970824356	embryonic_like_plasticity_basin
0.009252534282909163	0.014247399134022277	embryonic_like_plasticity_basin
-0.02808661565567067	-6.575722648055309e-05	tumor_plasticity_basin
0.016083364337690857	-0.0010468030255466815	inflammatory_regeneration_bridge
0.007393193068792878	-0.011570226788515995	senescence_basin
-0.02607241944707925	-0.0010299604972177558	tumor_plasticity_basin
0.00845128146541771	0.012527956626894954	senescence_basin
0.006657269521512146	0.014844598857926904	senescence_basin
0.003720112294670649	-0.01532059017901267	senescence_basin
-0.03413646776382834	-0.0007231898698539727	tumor_plasticity_basin
0.006103393427945694	-0.014757611880110594	embryonic_like_plasticity_basin
0.011407532755503774	0.0033110703693753365	embryonic_like_plasticity_basin
-0.030081648008868762	-0.0019484760195041047	senescence_basin
0.016109086776932464	-2.2629090418034537e-05	inflammatory_regeneration_bridge
0.0067497743683850465	0.01064009704427389	senescence_basin
0.014832205435743854	-0.0008275517440613419	tumor_plasticity_basin
0.009678626065584216	0.006323834536429612	embryonic_like_plasticity_basin
-0.03314934000111896	-0.0004335933762708328	tumor_plasticity_basin
-0.022559389485338976	0.010773974169325153	tumor_plasticity_basin
-0.023175116406253648	0.010558942566038917	inflammatory_regeneration_bridge
0.015450746972011695	0.00023392610612294422	embryonic_like_plasticity_basin
0.017781206045891902	0.0009998310108601124	tumor_plasticity_basin
0.0071510887220498365	-0.011842901636140149	inflammatory_regeneration_bridge
-0.026039810606577465	-0.0015584970882357224	tumor_plasticity_basin
0.0045411799568000856	-0.01353464158814758	inflammatory_regeneration_bridge
-0.029509924088668645	-0.00037201969703788224	tumor_plasticity_basin
-0.011125176768299036	-0.002089111403988794	senescence_basin
-0.030773837719818033	-0.0005533577144413801	tumor_plasticity_basin
0.014690484067912788	0.00579764941625554	senescence_basin
-0.027533522114562625	-0.0001816875432311701	inflammatory_regeneration_bridge
0.018381870099036225	0.0020242871388438353	senescence_basin
0.007838043206601943	0.015487109413275957	inflammatory_regeneration_bridge
0.017388249224036482	-0.001629592929959169	tumor_plasticity_basin
0.01719349195402962	-0.0007976647017902971	embryonic_like_plasticity_basin
0.0007851308584729557	-0.017312221494006973	senescence_basin
0.01456762193045106	0.002359771545699503	tumor_plasticity_basin
0.01492246987475653	0.018646315783762586	senescence_basin
0.017344821150775094	0.009803472657023788	senescence_basin
0.01718916099332438	0.007380552881461831	senescence_basin
0.01604013191679964	0.00043167027174076573	senescence_basin
0.015852566240190307	-0.0003655334587504484	tumor_plasticity_basin
-0.03402509240764527	-0.0012369089490207271	tumor_plasticity_basin
-0.025496667153624246	-0.001404699541401165	tumor_plasticity_basin
0.0146317912908428	-0.0004195632463447222	tumor_plasticity_basin
-0.027837316288305086	0.0008771373823692977	tumor_plasticity_basin
0.016130811082973463	-0.002089718686263996	inflammatory_regeneration_bridge
0.01789938984717422	-0.010272476927368983	senescence_basin
0.006450990558692912	-0.021400828560507894	senescence_basin
-0.02256024813997309	9.544216353488791e-05	tumor_plasticity_basin
2.5619703461885355e-05	0.020785225920240614	inflammatory_regeneration_bridge
0.015174079441050311	0.003004887934353005	inflammatory_regeneration_bridge
-0.02983734125097974	-0.0004833937090321967	tumor_plasticity_basin
-0.02857985969844707	-0.000460955912637426	tumor_plasticity_basin
0.0003029010996364162	-0.01831645595056899	senescence_basin
-0.028773847584134996	-0.0010264208490152584	inflammatory_regeneration_bridge
0.004179677174284678	0.003878420077263604	tumor_plasticity_basin
-0.027933806312120397	0.0033235065703792056	inflammatory_regeneration_bridge
-0.01537034240851392	0.0020471143879063815	embryonic_like_plasticity_basin
0.01842198125662959	-0.001994012487822186	tumor_plasticity_basin
-0.026405351312409533	-0.0007690803892137043	tumor_plasticity_basin
0.0015894204364666424	-0.019999939505161917	senescence_basin
0.000299231484325758	0.02072445164731706	embryonic_like_plasticity_basin
0.00225760656117986	-0.02229058350315829	senescence_basin
0.01649091532948141	0.015346385584219751	senescence_basin
0.015849833044184695	0.009900145444881487	senescence_basin
0.00031914569309932615	-0.017931234321856466	senescence_basin
0.0006977849370831226	-0.01819073759562691	embryonic_like_plasticity_basin
-0.011437821549118217	-0.0014782709063451958	tumor_plasticity_basin
0.017159077701696644	-0.002736312571433684	tumor_plasticity_basin
0.0033380397281136892	-0.02056637107708037	inflammatory_regeneration_bridge
0.0056973715067335	-0.02033899398139641	embryonic_like_plasticity_basin
0.01742372932733447	0.002997515800773471	inflammatory_regeneration_bridge
0.009167781964465459	0.012865007318415429	senescence_basin
-0.025934013374109662	-0.0005552020831153538	tumor_plasticity_basin
0.003322402546001383	-0.015255233503028298	embryonic_like_plasticity_basin
-0.016399261971568897	-0.004287842045956935	tumor_plasticity_basin
0.018343021000282553	0.009559271757958185	senescence_basin
0.01671810117795746	0.0001230228012319289	inflammatory_regeneration_bridge
0.006509626499418521	-0.013602936893509915	tumor_plasticity_basin
0.01584906003374375	0.012618605114649155	senescence_basin
0.018208113664436167	-0.002837609441585412	tumor_plasticity_basin
0.006958742749976963	-0.02107308916866779	senescence_basin
0.01583633330435227	-0.0016952761459551394	embryonic_like_plasticity_basin
0.018838665345021773	-0.0018104499026505402	tumor_plasticity_basin
0.014485207707901395	0.0070835856344838586	senescence_basin
-0.026313879705460924	-0.0004065896614827813	tumor_plasticity_basin
0.01641002319429062	0.015395993231256544	senescence_basin
0.018186206863388624	-0.011963684276964877	senescence_basin
-0.025726555761204042	-0.001418218276275893	tumor_plasticity_basin
0.003311724070861854	-0.015888240218947195	inflammatory_regeneration_bridge
-0.03484640451830246	0.0001379851210868029	tumor_plasticity_basin
-0.0343370186566258	-0.00032536206705735825	embryonic_like_plasticity_basin
0.015285345175264088	-0.002183283934411265	tumor_plasticity_basin
0.01713951364392738	-0.0023745264071283693	inflammatory_regeneration_bridge
-0.02944955398534899	-0.0004159438485686589	tumor_plasticity_basin
-0.022913346206376348	0.011079362640548993	senescence_basin
0.014381100454242974	0.003203349855457064	inflammatory_regeneration_bridge
-0.03371342980957672	6.29173429661085e-05	tumor_plasticity_basin
0.014494150539225202	0.0022981678152971248	tumor_plasticity_basin
0.0196749604696313	0.0012181116202242966	senescence_basin
0.01763194445122103	-0.011943081455483414	senescence_basin
0.017320635243592453	-0.0014924752995152239	tumor_plasticity_basin
-0.021389026476856577	0.007907366073933246	tumor_plasticity_basin
-0.03478375413511456	-0.00028964983721566393	inflammatory_regeneration_bridge
-0.026797251355192644	0.0003928403898206103	tumor_plasticity_basin
-0.03224478851916608	-0.0019480582460785032	tumor_plasticity_basin
0.009878411268436091	0.011939302332207411	senescence_basin
0.0014591703362581046	-0.023643438789502674	senescence_basin
0.006566016578119131	-0.013120322272534178	tumor_plasticity_basin
-0.024405351416852888	-0.0012842949996288051	tumor_plasticity_basin
-0.019953526765866505	-0.0010717260950361366	tumor_plasticity_basin
-0.0223854092703473	-0.0009095297620553222	tumor_plasticity_basin
0.009239698125259623	0.013891209830050716	senescence_basin
0.01013582437351881	0.006073160980780082	tumor_plasticity_basin
0.002453322194425238	-0.011468248665238174	embryonic_like_plasticity_basin
0.015495822834272595	0.0033847013976690426	embryonic_like_plasticity_basin
-0.03401517342177493	-7.781538071309179e-05	tumor_plasticity_basin
0.018938659316835253	0.007364672743103437	senescence_basin
0.015303469295459442	0.00021098928899180645	embryonic_like_plasticity_basin
0.006120534172812967	-0.012872366055206976	embryonic_like_plasticity_basin
0.010584877883828512	0.009398105474238605	embryonic_like_plasticity_basin
-0.01685960455255552	-0.004093226198413733	inflammatory_regeneration_bridge
-0.027973839897517148	-0.0006629166337497432	tumor_plasticity_basin
0.004951023399912687	0.017506737210831746	senescence_basin
-0.010248738665540862	-0.002125114500339316	tumor_plasticity_basin
-0.03131181388485285	-0.0005009375103186386	tumor_plasticity_basin
-0.025783354122528565	-0.00025851023354564977	tumor_plasticity_basin
0.017740174580239035	0.009466581062048656	senescence_basin
-0.02799284358254482	-0.0006458670788046572	tumor_plasticity_basin
-0.015544939384685303	0.003217497387880105	embryonic_like_plasticity_basin
0.015979582486212944	-0.0020027809640912643	tumor_plasticity_basin
-0.035290887054877325	8.724337672778679e-05	tumor_plasticity_basin
-0.035055126945988765	-0.00013079234727090625	tumor_plasticity_basin
-0.03316250504405059	-0.0019120089393708465	inflammatory_regeneration_bridge
0.0008903386247635311	-0.018009601192204017	inflammatory_regeneration_bridge
0.0174567722126684	0.0004845680885266488	inflammatory_regeneration_bridge
0.019637889135348398	-8.462325919106845e-05	embryonic_like_plasticity_basin
-0.03329450112530642	-0.0009076983963339078	inflammatory_regeneration_bridge
-0.02086850150523685	0.008320504229789806	senescence_basin
-0.030570426911605667	-0.00034789040606348053	tumor_plasticity_basin
-0.010387620494662526	-0.0015371713903160433	tumor_plasticity_basin
-0.027667842559906532	0.003343808148717437	inflammatory_regeneration_bridge
0.006756419590666954	-0.012611280205711334	embryonic_like_plasticity_basin
0.0019682912245987624	0.016526909316293543	senescence_basin
0.018703590654746	-0.0026917369063104357	inflammatory_regeneration_bridge
-0.03242081891062159	-0.00030222164500746316	tumor_plasticity_basin
-0.03302430275353836	-6.94013601884008e-06	tumor_plasticity_basin
-0.033832151518558305	-0.0005173927184699599	senescence_basin
-0.012440265692194917	-0.0024786756202757293	inflammatory_regeneration_bridge
0.011340403992122418	0.003357791039205482	tumor_plasticity_basin
0.017618913189322266	-0.010146091614662815	embryonic_like_plasticity_basin
0.0035917066141356595	-0.015818578752164157	embryonic_like_plasticity_basin
-0.0282009662605351	0.0007532779360608995	tumor_plasticity_basin
0.017731223731903226	-0.0035549946795148473	senescence_basin
-0.005573727033727812	-0.004649954210784785	inflammatory_regeneration_bridge
0.0016751904587192674	-0.01150864348046206	inflammatory_regeneration_bridge
0.01821419527209286	0.0030761089925681814	embryonic_like_plasticity_basin
-0.011251827692984323	-0.0030483477087597057	inflammatory_regeneration_bridge
0.003463809591956863	-0.011829303158020365	tumor_plasticity_basin
0.0013256059267950076	-0.01662912988143267	senescence_basin
0.005149160532103992	-0.013038152923227358	tumor_plasticity_basin
0.015606327127595293	-0.0005831185190980939	inflammatory_regeneration_bridge
-0.02468066424190009	-0.030632229928885122	inflammatory_regeneration_bridge
0.007292142245218895	-0.020615269536422967	embryonic_like_plasticity_basin
0.00777449439389076	0.014410755545504495	inflammatory_regeneration_bridge
0.0017914004217936277	-0.01633869900603632	embryonic_like_plasticity_basin
-0.015411487808320766	-0.003062181140178937	tumor_plasticity_basin
-0.020075515064095866	0.0011763662273818023	embryonic_like_plasticity_basin
0.010478235730038851	-0.007830620725734629	inflammatory_regeneration_bridge
0.015065024909556319	0.0035168594624109396	inflammatory_regeneration_bridge
-0.027016458736334653	0.007076839240942556	inflammatory_regeneration_bridge
0.014367963725689341	-0.004825662440780538	inflammatory_regeneration_bridge
-0.025447093800535642	-0.001488466916741296	inflammatory_regeneration_bridge
0.0058530191826957016	-0.012447966097727836	embryonic_like_plasticity_basin
0.018443286545182312	0.0024174090730015745	embryonic_like_plasticity_basin
0.013574462954049986	-0.0030941402721553924	embryonic_like_plasticity_basin
0.019308855084393912	0.0013216701328607563	inflammatory_regeneration_bridge
0.012770876744946546	0.005073812288596274	embryonic_like_plasticity_basin
0.018895637685002766	-0.0019427873547438932	inflammatory_regeneration_bridge
-0.03536845361628862	0.0003302929533390899	tumor_plasticity_basin
-0.012418206172360405	-0.0035552702309247968	inflammatory_regeneration_bridge
-0.03259840196724479	-0.00011047862596296306	tumor_plasticity_basin
-0.024148800507792258	0.011389044936272836	tumor_plasticity_basin
0.007416929726168645	0.016035481531096074	senescence_basin
-0.0269092484200379	0.006988113161294411	tumor_plasticity_basin
0.0009349242009188219	-0.017662994233315528	senescence_basin
0.011521294572036786	0.010219226331427331	senescence_basin
0.0169197317200613	-0.0017357512723623553	embryonic_like_plasticity_basin
0.00157882490448209	-0.01667726940617148	senescence_basin
0.011482522127397681	-0.007575718106379907	embryonic_like_plasticity_basin
0.004652583855947576	-0.011389459009915162	tumor_plasticity_basin
0.005479235777556981	-0.016551773800002126	senescence_basin
-0.03127815535324749	-0.0002841843217583272	tumor_plasticity_basin
-0.027999384645764323	-0.0010814875172853616	tumor_plasticity_basin
0.01336723174572713	0.0028463319800730224	tumor_plasticity_basin
0.00829760036608252	-0.009056123429527827	senescence_basin
-0.02320962400607037	0.011215569852162013	senescence_basin
0.01820792691303561	-0.001290008685675113	inflammatory_regeneration_bridge
0.0032045170935890467	0.0176625854318542	senescence_basin
0.0007910288197939602	-0.017569903392408506	senescence_basin
0.0017818677276732707	-0.023519831851304185	senescence_basin
0.0167149666467224	-0.01381922855310097	senescence_basin
0.01712986183357477	-0.0005140328261274192	tumor_plasticity_basin
0.015708839416450734	-0.0022309466451773687	tumor_plasticity_basin
-0.02804707249771727	0.0031229947662098395	inflammatory_regeneration_bridge
0.016644878850193508	0.008733542572909045	senescence_basin
-0.024601991541288473	-0.0018472077565127802	tumor_plasticity_basin
-0.034457141312150184	-0.0004394230443654779	tumor_plasticity_basin
0.015918791548263797	0.0013896306120885697	inflammatory_regeneration_bridge
0.017576371798868312	-0.0018711845552020238	embryonic_like_plasticity_basin
0.017452999179985745	-0.012887899801864482	senescence_basin
-0.02113804223458729	-0.004739960386068584	embryonic_like_plasticity_basin
0.009891020213404435	0.01108464122926449	inflammatory_regeneration_bridge
-0.011374985219720772	0.01060088357956716	inflammatory_regeneration_bridge
0.0003539642155684868	-0.018435793708520814	senescence_basin
0.0012363550143640804	-0.017874096417554688	senescence_basin
0.018194524102854784	-0.0028752356946016825	embryonic_like_plasticity_basin
0.01694883746119509	-0.0011305065996576804	tumor_plasticity_basin
0.01919638791281514	0.0010309410170978401	inflammatory_regeneration_bridge
-0.024212028300233637	0.011164440013056316	inflammatory_regeneration_bridge
0.016821508120363805	-0.0031730149346437834	embryonic_like_plasticity_basin
-0.03281646375108086	-0.0028710569049929745	tumor_plasticity_basin
-0.028695904162840985	-0.0013106924592283585	tumor_plasticity_basin
0.01723737920577138	-0.01137917322370271	senescence_basin
0.009849748647425625	0.011696269874378003	senescence_basin
0.005653198792150077	-0.013216685604172941	embryonic_like_plasticity_basin
0.017227868806818033	-0.0022441476485362153	tumor_plasticity_basin
0.015838559702063774	-0.001360766881224728	inflammatory_regeneration_bridge
0.014897974574843383	-0.00015330202245705238	embryonic_like_plasticity_basin
0.0025311112988298935	-0.017430110697890806	senescence_basin
0.015667884654337695	-0.005355385796435328	tumor_plasticity_basin
0.00010249697335302046	-0.007286937767833433	inflammatory_regeneration_bridge
0.004207069383366096	-0.015295078741592007	inflammatory_regeneration_bridge
-0.02287092002198868	0.010271309619961973	senescence_basin
0.01738776123944817	-0.00970899863987317	embryonic_like_plasticity_basin
0.003900136468144856	-0.012393668029132311	inflammatory_regeneration_bridge
0.017898469960672077	0.008095607087469306	senescence_basin
0.0026902663259371798	-0.023063027940177075	senescence_basin
0.005026734205335218	-0.012007211504674348	inflammatory_regeneration_bridge
0.006252349516581459	-0.0133862191786219	tumor_plasticity_basin
0.0006972577605503787	-0.0185317793642771	inflammatory_regeneration_bridge
0.017222347653063724	0.008853525399670143	senescence_basin
0.01936776762033415	0.0004905859647697101	tumor_plasticity_basin
0.012894414304692856	-0.0026276222700211643	tumor_plasticity_basin
0.016427209311804417	0.008319332016291063	senescence_basin
-0.025587885684032793	0.00013790126668327397	tumor_plasticity_basin
-0.025636240306338844	0.0014673483267396551	tumor_plasticity_basin
0.014036415092662461	0.0015352059352680982	embryonic_like_plasticity_basin
0.017667959013695462	-0.010156771916746429	senescence_basin
-0.03484258089340412	-0.0003136251201129945	tumor_plasticity_basin
-0.028305301956981065	0.001193671764807385	tumor_plasticity_basin
0.018485888591007013	-0.0038705035003029236	tumor_plasticity_basin
0.004585849437848341	0.017258785090133268	senescence_basin
0.01767619559507213	-0.001743459257166649	inflammatory_regeneration_bridge
-0.03279890132635729	3.891740402714458e-05	tumor_plasticity_basin
0.006570882487452448	-0.012446539137447336	embryonic_like_plasticity_basin
-0.0103961695353366	0.009688474571295768	inflammatory_regeneration_bridge
0.016439895748122	-0.0005462674449467149	embryonic_like_plasticity_basin
-0.02811782334522882	-0.0002081744042507684	tumor_plasticity_basin
0.01816956611204832	-0.0017151291537459484	inflammatory_regeneration_bridge
0.018741245622118943	-0.0022991915436790136	inflammatory_regeneration_bridge
0.016601118471097402	-0.0014695696796888844	inflammatory_regeneration_bridge
0.002099733320888745	-0.014149081016219225	senescence_basin
-0.02944587172899211	-0.00041293641995936	tumor_plasticity_basin
-0.025761586881028545	-0.0017378142039564044	tumor_plasticity_basin
0.003556617663588789	0.014626487618267826	senescence_basin
-0.010058159653378113	0.009262101503737229	inflammatory_regeneration_bridge
0.015455953300806501	-0.000708591063267362	tumor_plasticity_basin
0.009188462339450134	0.013756452590035776	senescence_basin
-0.028354802069474144	0.00040242720152891786	tumor_plasticity_basin
0.003407606566572094	0.017563161401780204	senescence_basin
0.009792272251032401	-0.0028398533218702065	senescence_basin
0.012878665012260595	5.636977113725263e-05	tumor_plasticity_basin
-0.024796686200877032	-0.0015088240547644876	tumor_plasticity_basin
0.01375120087853179	0.002589056453078773	tumor_plasticity_basin
0.00604417361577824	0.01564888123322937	senescence_basin
-0.032553393536771835	-0.002829924786419857	tumor_plasticity_basin
0.01558036646857529	-0.0009549706641885477	embryonic_like_plasticity_basin
0.018310469041602214	-0.012468078324979915	senescence_basin
-0.029350019128901526	-0.000769742972461451	tumor_plasticity_basin
-0.020234992551030187	0.0014677686587574227	senescence_basin
0.016792067783580028	-0.0020496376965793515	inflammatory_regeneration_bridge
0.0024430011535052096	-0.016135991039804884	tumor_plasticity_basin
-0.011595964722053476	-0.000818865884852535	inflammatory_regeneration_bridge
0.005515641979014853	-0.023367539511549473	senescence_basin
0.01584911720027033	-0.00025865388601943097	embryonic_like_plasticity_basin
0.015312998459775372	0.015752793166328494	senescence_basin
0.0058491664811909155	-0.01106652620575274	embryonic_like_plasticity_basin
0.0006485397787573039	-0.018295770249760698	senescence_basin
0.009258533829974347	0.013502862948209661	inflammatory_regeneration_bridge
-0.02991735477178846	-0.0006519747590405358	tumor_plasticity_basin
-0.01172749257743099	-0.00319162553907389	embryonic_like_plasticity_basin
0.01667084046298854	-0.002107005090563236	inflammatory_regeneration_bridge
-0.026713695903161676	0.001205005822339897	tumor_plasticity_basin
0.015452525358805395	0.00063608367317858	senescence_basin
0.005403171690496907	-0.011707027581716668	embryonic_like_plasticity_basin
-0.03493056917934165	0.00010559287388055653	tumor_plasticity_basin
0.010721833592483887	0.004359503717852668	embryonic_like_plasticity_basin
-0.010478013092387294	-0.001725737507573377	senescence_basin
-0.03531683920984157	-6.474565786053672e-05	senescence_basin
-0.020993169978062734	-0.0036725666205166493	tumor_plasticity_basin
0.016057883870779492	0.011793578014109976	senescence_basin
0.010140199974349048	-0.007936105453258038	inflammatory_regeneration_bridge
-0.020485397425799485	0.007954019324993166	inflammatory_regeneration_bridge
-0.0290427301675475	-0.0015063927320409119	inflammatory_regeneration_bridge
-0.029929667581059107	-0.0021140805187897732	tumor_plasticity_basin
-0.027741396136852156	0.00020491890465759675	embryonic_like_plasticity_basin
0.019152792496606435	0.006836938077171914	senescence_basin
0.005145962255835487	-0.01443848405451018	senescence_basin
0.0053262086512110545	-0.0204193819259772	senescence_basin
0.016837611131101066	-0.003591987019919039	tumor_plasticity_basin
0.0131171041280856	-0.0014118918032892578	inflammatory_regeneration_bridge
-0.011271033483513037	0.011270877064381159	inflammatory_regeneration_bridge
-0.027273042666101872	0.0068801712649616785	senescence_basin
0.00924905440883687	0.0121086795824438	senescence_basin
0.002170270107226763	-0.011798589625507819	embryonic_like_plasticity_basin
0.016748159029483914	-0.0022188484836025597	inflammatory_regeneration_bridge
0.0024337655074870386	0.01744699576548045	inflammatory_regeneration_bridge
0.00408521229135593	-0.012500521634895873	inflammatory_regeneration_bridge
0.018178355582774468	0.0073061355254559	embryonic_like_plasticity_basin
-0.028274366669084377	0.00022035866488165156	embryonic_like_plasticity_basin
0.015485343717636208	-0.002552045769890187	tumor_plasticity_basin
0.017993775764363697	0.0007235001400989724	tumor_plasticity_basin
-0.035076592873181725	-0.0002085053306572142	inflammatory_regeneration_bridge
-0.030413361749937827	-0.0003274999020218462	tumor_plasticity_basin
0.0051918701662938	-0.01462435862986996	embryonic_like_plasticity_basin
0.016687240368305694	-0.0019505282405079352	tumor_plasticity_basin
-0.025603860798675958	-0.003943465125071772	senescence_basin
0.015208731356494577	0.00760118911960377	senescence_basin
0.006955609856203277	0.014950642037766611	senescence_basin
-0.030982908625450927	-0.0017038812727660558	tumor_plasticity_basin
0.018483133353231113	-0.002280708678554293	inflammatory_regeneration_bridge
-0.027475998791509047	-0.0011342778629044347	tumor_plasticity_basin
-0.021834452537859886	-0.0023077534011546738	tumor_plasticity_basin
-0.01252053427300035	-0.0025479974605607525	senescence_basin
-0.01114451104046785	-0.0012308315156322957	tumor_plasticity_basin
0.015767512137737034	0.001120721391175316	inflammatory_regeneration_bridge
