embedding_1	embedding_2	tumor_plasticity_proxy_score	color_scale_vmin_2pct	color_scale_vmax_98pct
-0.0017693982812250117	0.027776052034929104	0.4057695025489444	-0.10725854873657226	1.0435858866373697
0.008048638443738442	0.010856917736332908	0.6422635396321614	-0.10725854873657226	1.0435858866373697
0.007229020986645739	0.010510644372537197	0.9171377272832962	-0.10725854873657226	1.0435858866373697
-0.03630238708338912	-0.0008928036700987741	-0.04498518762134368	-0.10725854873657226	1.0435858866373697
0.009242161595347412	0.009670549342658562	0.8138577960786366	-0.10725854873657226	1.0435858866373697
0.005543929611669795	0.021012022213026206	0.5031864075433641	-0.10725854873657226	1.0435858866373697
0.004122013678995293	-0.007416230782280361	0.15328351883661184	-0.10725854873657226	1.0435858866373697
0.00824988753120693	0.013074306996666434	0.6010650816417876	-0.10725854873657226	1.0435858866373697
0.012899695957322018	-0.02147362153048635	0.5469236555553618	-0.10725854873657226	1.0435858866373697
-0.03498611017109529	-0.00038161053626712126	0.4112131118774414	-0.10725854873657226	1.0435858866373697
0.0051415505724684354	0.010742478877178902	0.640125492640904	-0.10725854873657226	1.0435858866373697
-0.035277323445968824	-0.0007990447101636348	0.12312194279261995	-0.10725854873657226	1.0435858866373697
0.010170080910202762	-0.0243683132707091	0.7833122798374721	-0.10725854873657226	1.0435858866373697
0.009762930539096654	-0.02202385005218035	0.7232520148867652	-0.10725854873657226	1.0435858866373697
0.0026922482864645135	0.022941867035263103	0.38924538748604914	-0.10725854873657226	1.0435858866373697
0.007731711413266062	0.013149354831861615	0.7050640106201171	-0.10725854873657226	1.0435858866373697
0.008655416798234726	0.012394832576667784	0.8301719483875094	-0.10725854873657226	1.0435858866373697
0.008353687913932274	0.013474516779069972	0.5966875712076822	-0.10725854873657226	1.0435858866373697
0.006188468961471453	0.009957683287092988	0.6779260907854352	-0.10725854873657226	1.0435858866373697
0.012488047135111344	-0.017429258142955945	-0.024634561084565687	-0.10725854873657226	1.0435858866373697
0.008680490848457414	-0.02148519824455715	1.036846397036598	-0.10725854873657226	1.0435858866373697
0.007792650437654223	0.01164689477693638	0.5223744165329707	-0.10725854873657226	1.0435858866373697
-0.0196540299057804	-0.00552805767816298	0.426180158342634	-0.10725854873657226	1.0435858866373697
0.008945043184660864	0.00898664434029083	0.8198293595086962	-0.10725854873657226	1.0435858866373697
-0.019583131907032543	-0.005796320844807484	0.0657122089749291	-0.10725854873657226	1.0435858866373697
0.008714466629504954	-0.023531992963548926	0.4199230103265671	-0.10725854873657226	1.0435858866373697
0.008991894021778682	0.010829905191644897	0.993442862374442	-0.10725854873657226	1.0435858866373697
0.012887908869256939	-0.020711516505643686	0.04925462631952193	-0.10725854873657226	1.0435858866373697
-0.0012698129799557803	0.02686172788144021	0.1818412871587844	-0.10725854873657226	1.0435858866373697
0.00898926669594694	0.011680408301476845	0.9379428136916388	-0.10725854873657226	1.0435858866373697
0.007670950693460668	0.009931349844057948	0.5336945942470005	-0.10725854873657226	1.0435858866373697
0.010538806669667673	-0.024588847571941776	0.611359741574242	-0.10725854873657226	1.0435858866373697
0.010506080610518673	-0.012218625672277068	-0.020382456552414663	-0.10725854873657226	1.0435858866373697
0.008216417232352446	0.014273862567824267	0.603977294195266	-0.10725854873657226	1.0435858866373697
0.010697675990432792	-0.023206433352062208	0.5361606052943639	-0.10725854873657226	1.0435858866373697
-0.03597390012038883	-0.0007459151447428795	-0.16455990019298736	-0.10725854873657226	1.0435858866373697
0.010701467571549163	-0.019564917952376523	0.6948661077590216	-0.10725854873657226	1.0435858866373697
0.010429900914813394	-0.018220658710116702	0.2160080728076753	-0.10725854873657226	1.0435858866373697
0.004981823262252867	0.008452859686189884	0.6572254907517205	-0.10725854873657226	1.0435858866373697
0.009902959995659426	-0.024930616726853826	0.15925777071998237	-0.10725854873657226	1.0435858866373697
0.007613125605801887	-0.023933386089972697	0.4388968876429966	-0.10725854873657226	1.0435858866373697
0.010621069661952108	-0.020605175900115784	0.18672909509567986	-0.10725854873657226	1.0435858866373697
0.007959041867971126	0.017700937840830436	0.7885963984898157	-0.10725854873657226	1.0435858866373697
-0.02088899464224779	-0.005967778875916327	0.11786616643269854	-0.10725854873657226	1.0435858866373697
-0.0362095904987313	-0.0008353239708537647	0.04793366931733631	-0.10725854873657226	1.0435858866373697
0.011702192952216908	-0.010703932469395877	-0.3360893249511719	-0.10725854873657226	1.0435858866373697
-0.0341806111899417	-4.692291549882503e-05	0.29499085744222003	-0.10725854873657226	1.0435858866373697
0.005969400698100463	0.011379703068690886	0.43887468973795574	-0.10725854873657226	1.0435858866373697
0.004589659249535468	0.009079991120840302	0.6254416692824591	-0.10725854873657226	1.0435858866373697
0.010832886367169905	-0.012050084692705238	0.03127652804056805	-0.10725854873657226	1.0435858866373697
0.01310995788873826	-0.020547128600004176	0.060208981377737836	-0.10725854873657226	1.0435858866373697
-0.03572415030627746	-0.0006597100844948315	0.040416433697655074	-0.10725854873657226	1.0435858866373697
-0.03651865862754802	-0.0009226315295830154	0.16584404536655972	-0.10725854873657226	1.0435858866373697
0.00815415104780168	0.01080067222541033	0.8876201629638671	-0.10725854873657226	1.0435858866373697
0.009950266159232673	-0.021299733095577734	0.39008215949648906	-0.10725854873657226	1.0435858866373697
0.010397068178198205	-0.024029424352311816	0.6895407722109841	-0.10725854873657226	1.0435858866373697
-0.022034210614864085	-0.006588203988346207	0.15829908280145552	-0.10725854873657226	1.0435858866373697
0.008153768506199727	0.010140333916124107	1.3171927679152717	-0.10725854873657226	1.0435858866373697
0.012456630881851479	-0.021930483686611255	0.324450919741676	-0.10725854873657226	1.0435858866373697
0.008297863016196694	-0.025422400573722505	0.6775405157180059	-0.10725854873657226	1.0435858866373697
0.0075000079153349835	0.009022965627857342	0.7080699739002047	-0.10725854873657226	1.0435858866373697
0.0051099647595157826	0.010074758683540604	0.7335067749023438	-0.10725854873657226	1.0435858866373697
-0.035694564308519326	-0.0006017878536701623	0.2692133040655227	-0.10725854873657226	1.0435858866373697
0.008834596475639153	0.010363044291621073	0.4430566061110724	-0.10725854873657226	1.0435858866373697
0.006868101270555943	0.010817697045875594	0.6100727989560082	-0.10725854873657226	1.0435858866373697
0.010443367704512974	-0.022642932989007724	0.07363333929152721	-0.10725854873657226	1.0435858866373697
-0.02177838324277658	-0.006635688803528525	0.2058391798110235	-0.10725854873657226	1.0435858866373697
0.008788398992011118	0.014984835828024828	0.7584993271600633	-0.10725854873657226	1.0435858866373697
0.00733326963367055	0.01167284433535138	0.701252437773205	-0.10725854873657226	1.0435858866373697
0.007119555887063471	-0.026516209893489417	0.5029848189581008	-0.10725854873657226	1.0435858866373697
-0.023085965469726206	-0.00728717338723933	0.3309521311805361	-0.10725854873657226	1.0435858866373697
-0.03651794430805643	-0.000856436677421502	0.007055577777680899	-0.10725854873657226	1.0435858866373697
0.01316190762124152	-0.021967888655316417	0.20492834363664902	-0.10725854873657226	1.0435858866373697
0.009536281603617967	0.009553960452750813	0.7814700898670015	-0.10725854873657226	1.0435858866373697
-0.002791711117438653	0.02924506583667213	-0.19013697306315105	-0.10725854873657226	1.0435858866373697
0.004654765595018468	0.02220946477604629	0.6899905341012138	-0.10725854873657226	1.0435858866373697
-0.035525667795871456	-0.0005721937277465231	0.0750589461553664	-0.10725854873657226	1.0435858866373697
0.0070224070041335655	0.018309285299387534	0.6704270226614816	-0.10725854873657226	1.0435858866373697
0.008340698927649152	0.013109353490553739	0.6240287780761719	-0.10725854873657226	1.0435858866373697
0.012856008325439571	0.006538328385123782	0.894672139485677	-0.10725854873657226	1.0435858866373697
0.008994956917388068	0.005863173395685388	0.7297196433657691	-0.10725854873657226	1.0435858866373697
0.013761153996159065	-0.012500386769674517	0.051537890661330465	-0.10725854873657226	1.0435858866373697
0.01196693618885576	-0.02098897029153248	-0.13664868899754115	-0.10725854873657226	1.0435858866373697
-0.03650585672162993	-0.0009339460208552538	-0.003917732692900189	-0.10725854873657226	1.0435858866373697
0.012576592424304067	-0.02062216879499359	0.1239863350277855	-0.10725854873657226	1.0435858866373697
0.00506293916103602	-0.00692664732281598	0.3222939082554408	-0.10725854873657226	1.0435858866373697
0.002586783949516411	0.007605009986929636	0.48855503627232144	-0.10725854873657226	1.0435858866373697
