embedding_1	embedding_2	local_self_retention	color_scale_vmin_2pct	color_scale_vmax_98pct
0.009620151074088014	0.009112592456425784	0.03333333333333333	0.03333333333333333	1.0
0.00832561085759723	0.011194181879718499	0.13333333333333333	0.03333333333333333	1.0
0.004826951327772627	0.00807416172436651	0.5	0.03333333333333333	1.0
0.008772627800676138	-0.021645782766633988	1.0	0.03333333333333333	1.0
0.00983937938558505	-0.022990802505356345	1.0	0.03333333333333333	1.0
0.0092349308582936	0.009179123428693462	0.16666666666666666	0.03333333333333333	1.0
0.005947828019575071	0.019209071175161088	0.0	0.03333333333333333	1.0
0.008468408968981298	0.013648906563400495	0.03333333333333333	0.03333333333333333	1.0
0.008330064106590896	0.011640323754118406	0.16666666666666666	0.03333333333333333	1.0
-0.021591865115651174	-0.006527156671146536	1.0	0.03333333333333333	1.0
0.006889217200478633	0.011675678574344624	0.43333333333333335	0.03333333333333333	1.0
-0.03621842175905136	-0.0007770968416344459	1.0	0.03333333333333333	1.0
-0.03369352405427779	0.00039487684114367696	1.0	0.03333333333333333	1.0
-0.036156092281142645	-0.000868025420382341	1.0	0.03333333333333333	1.0
0.002996369175622509	-0.0056167029105047665	1.0	0.03333333333333333	1.0
0.0039912267135585175	0.02293622193396289	0.8666666666666667	0.03333333333333333	1.0
0.013288021170347277	-0.01183777021651489	1.0	0.03333333333333333	1.0
-0.03629352113735256	-0.0008120823945152476	1.0	0.03333333333333333	1.0
0.012923643436122227	-0.02056220847929287	1.0	0.03333333333333333	1.0
0.009721567176077922	-0.01262879760012465	1.0	0.03333333333333333	1.0
0.0046305184865782206	0.022240012563377702	0.8666666666666667	0.03333333333333333	1.0
0.008844547723099233	0.010864401836519702	0.1	0.03333333333333333	1.0
0.009473601567729924	-0.021823136222689547	1.0	0.03333333333333333	1.0
0.0076502655138484905	0.010602954835699554	0.43333333333333335	0.03333333333333333	1.0
0.009392921377382119	0.011882548936231866	0.2	0.03333333333333333	1.0
-0.03330835203348979	0.00025666006875140526	1.0	0.03333333333333333	1.0
-0.03534091473161234	-0.0012851865549374337	1.0	0.03333333333333333	1.0
-0.02093395523267671	-0.006250945319967587	1.0	0.03333333333333333	1.0
0.008201869676001854	-0.024240838854938142	1.0	0.03333333333333333	1.0
0.00653666423102291	-0.0275584922425488	1.0	0.03333333333333333	1.0
0.012035181313384625	-0.019421246658537124	1.0	0.03333333333333333	1.0
-0.022461165673771488	-0.006739575323572742	1.0	0.03333333333333333	1.0
0.005726739168604395	0.010830175095269652	0.9333333333333333	0.03333333333333333	1.0
-0.036453597035955895	-0.000872548621594646	1.0	0.03333333333333333	1.0
0.008783587339444999	0.014209010497335616	0.26666666666666666	0.03333333333333333	1.0
-0.036673155527797416	-0.0010463475712137868	1.0	0.03333333333333333	1.0
0.0075098222906380095	0.0108952363176609	0.13333333333333333	0.03333333333333333	1.0
0.008613035008215968	0.013426155110600316	0.43333333333333335	0.03333333333333333	1.0
