embedding_1	embedding_2	p53_BMP_stabilization_score	color_scale_vmin_2pct	color_scale_vmax_98pct
0.012036814347779751	-0.0067969229637053034	0.3774107051257023	-1.4781409961051373	1.6716788477050673
0.012047925398448667	0.002767367183950485	0.36268650672980357	-1.4781409961051373	1.6716788477050673
0.017126775748338017	-0.0013166077987103472	0.34569136642789866	-1.4781409961051373	1.6716788477050673
-0.02810253713766927	0.003331723500384294	-0.5948931576051799	-1.4781409961051373	1.6716788477050673
0.016182839770314223	0.0004120686593066437	0.18095338251540563	-1.4781409961051373	1.6716788477050673
-0.02799638102391263	-0.0019627597465727807	-0.21820055942017252	-1.4781409961051373	1.6716788477050673
-0.02090612819467723	-0.00032698386843410776	-0.09531922130378392	-1.4781409961051373	1.6716788477050673
0.004264197284957859	-0.013108997248349921	0.17762252529566747	-1.4781409961051373	1.6716788477050673
-0.027681777600351388	0.0026404182043720803	-0.9885017950446191	-1.4781409961051373	1.6716788477050673
-0.011314550868531554	0.011145301240564565	0.7204165547444825	-1.4781409961051373	1.6716788477050673
0.018178576729899355	0.003197583679218866	0.7758068877762841	-1.4781409961051373	1.6716788477050673
-0.010559949752017643	-0.001170565806529595	1.152531830580287	-1.4781409961051373	1.6716788477050673
0.014277699301346494	-0.0014484250426795371	0.4588012838854092	-1.4781409961051373	1.6716788477050673
0.015553161461995754	0.001137656355523696	-0.05174234019575894	-1.4781409961051373	1.6716788477050673
-0.026455013141557272	-0.0006464861942269873	-0.21027967404650455	-1.4781409961051373	1.6716788477050673
0.005987764097551884	-0.014986646479507496	-0.5476137387503972	-1.4781409961051373	1.6716788477050673
0.0027886848602810222	0.01661292564992725	0.6243676469846463	-1.4781409961051373	1.6716788477050673
-0.031186837670666583	-0.00025164115183552206	-0.6906383016379392	-1.4781409961051373	1.6716788477050673
-0.02458679714798648	-0.030512927385954278	-1.4781409961051373	-1.4781409961051373	1.6716788477050673
-0.024194157115842364	-0.029971890654658644	-1.3210780114500438	-1.4781409961051373	1.6716788477050673
-0.026264049605531355	0.0011919404883029424	-0.4710569823255931	-1.4781409961051373	1.6716788477050673
0.00037032414971446847	-0.018170634849413524	0.018474931960361873	-1.4781409961051373	1.6716788477050673
0.017876804428620545	-0.003240076860274743	1.399877189475382	-1.4781409961051373	1.6716788477050673
-0.03174386738486016	-0.0016702725800405284	-0.7434054881650491	-1.4781409961051373	1.6716788477050673
0.017186210559993465	0.0013902714374806541	-0.17948328091341853	-1.4781409961051373	1.6716788477050673
0.005048397534524002	-0.015486528848483078	0.7112751988121233	-1.4781409961051373	1.6716788477050673
0.002285577068232255	-0.01392290096595361	1.4146870368875375	-1.4781409961051373	1.6716788477050673
0.006624821433584476	0.014562881804066036	0.9425000457125567	-1.4781409961051373	1.6716788477050673
-0.027609707433770267	-0.000923861172753212	-0.2674542287266868	-1.4781409961051373	1.6716788477050673
0.00025380956719698715	0.020626724651250962	0.4970442524114004	-1.4781409961051373	1.6716788477050673
-0.03497475558628153	-0.0005237680554522825	-2.5775302478460116	-1.4781409961051373	1.6716788477050673
0.0030763823976277306	-0.01615364879224128	-0.46659024135795807	-1.4781409961051373	1.6716788477050673
-0.02775269453625472	-0.0009501724360928159	0.06219562806613102	-1.4781409961051373	1.6716788477050673
-0.001759386871062328	0.0002707855292756225	-0.968074303647201	-1.4781409961051373	1.6716788477050673
-0.02445732031614404	-0.03033159636571224	-1.4781409961051373	-1.4781409961051373	1.6716788477050673
-0.0034022002044998543	0.0057800216383171715	0.8511906300858807	-1.4781409961051373	1.6716788477050673
-0.011857839237493239	-0.0035063398679931112	0.23812062702621686	-1.4781409961051373	1.6716788477050673
0.009634091018622636	0.010513689917061069	-0.5278324106005365	-1.4781409961051373	1.6716788477050673
0.004543301482219727	-0.012482670090835323	0.6452902669985329	-1.4781409961051373	1.6716788477050673
-0.02771021719045876	-0.0005722751071349393	-0.15240396447693305	-1.4781409961051373	1.6716788477050673
-0.025204975746986342	-0.0015732050069355518	-0.5411370105461506	-1.4781409961051373	1.6716788477050673
0.018949887176331733	-0.0028775600561792318	1.5822757815262374	-1.4781409961051373	1.6716788477050673
-0.03432477129661152	-0.0002326887716393999	-0.7672636935014252	-1.4781409961051373	1.6716788477050673
0.014739831239687938	-0.0018192644600817712	0.9952385253960244	-1.4781409961051373	1.6716788477050673
0.00538730622231097	-0.02201099279754529	0.16716242152702532	-1.4781409961051373	1.6716788477050673
0.00936965146616355	0.01092084815171425	-0.2420681704611116	-1.4781409961051373	1.6716788477050673
-0.01192784563992912	-0.0009918119459139268	-0.8343452282093277	-1.4781409961051373	1.6716788477050673
-0.011690588134893227	-0.0016177345350227921	-0.8296914863157269	-1.4781409961051373	1.6716788477050673
0.015931820790285208	0.012089028441641492	0.7723770870342108	-1.4781409961051373	1.6716788477050673
0.009116390443962305	0.011658682735548008	1.1853152497431243	-1.4781409961051373	1.6716788477050673
-0.03126074695930025	-0.0009002067593328564	0.17357897007203565	-1.4781409961051373	1.6716788477050673
0.008965624757411946	0.013731638970824356	0.6876563975043015	-1.4781409961051373	1.6716788477050673
0.009252534282909163	0.014247399134022277	0.15183338040166966	-1.4781409961051373	1.6716788477050673
-0.02808661565567067	-6.575722648055309e-05	-0.145322740347135	-1.4781409961051373	1.6716788477050673
0.016083364337690857	-0.0010468030255466815	0.610066189547336	-1.4781409961051373	1.6716788477050673
0.007393193068792878	-0.011570226788515995	1.5721054461095858	-1.4781409961051373	1.6716788477050673
-0.02607241944707925	-0.0010299604972177558	-0.32731906202219385	-1.4781409961051373	1.6716788477050673
0.00845128146541771	0.012527956626894954	1.4534578042879813	-1.4781409961051373	1.6716788477050673
0.006657269521512146	0.014844598857926904	0.41629004237831546	-1.4781409961051373	1.6716788477050673
0.003720112294670649	-0.01532059017901267	-0.620403051780811	-1.4781409961051373	1.6716788477050673
-0.03413646776382834	-0.0007231898698539727	-1.3186964168476438	-1.4781409961051373	1.6716788477050673
0.006103393427945694	-0.014757611880110594	-1.066307595191201	-1.4781409961051373	1.6716788477050673
0.011407532755503774	0.0033110703693753365	1.3498385896202842	-1.4781409961051373	1.6716788477050673
-0.030081648008868762	-0.0019484760195041047	-0.6494125087346614	-1.4781409961051373	1.6716788477050673
0.016109086776932464	-2.2629090418034537e-05	-0.4170201719002086	-1.4781409961051373	1.6716788477050673
0.0067497743683850465	0.01064009704427389	0.16745768821745532	-1.4781409961051373	1.6716788477050673
0.014832205435743854	-0.0008275517440613419	1.4541376219742383	-1.4781409961051373	1.6716788477050673
0.009678626065584216	0.006323834536429612	0.18729860464878212	-1.4781409961051373	1.6716788477050673
-0.03314934000111896	-0.0004335933762708328	-0.021807149755370694	-1.4781409961051373	1.6716788477050673
-0.022559389485338976	0.010773974169325153	-1.8874035456191138	-1.4781409961051373	1.6716788477050673
-0.023175116406253648	0.010558942566038917	-0.6820429388148253	-1.4781409961051373	1.6716788477050673
0.015450746972011695	0.00023392610612294422	0.674618286820571	-1.4781409961051373	1.6716788477050673
0.017781206045891902	0.0009998310108601124	-0.3562997110815591	-1.4781409961051373	1.6716788477050673
0.0071510887220498365	-0.011842901636140149	0.14092409322706298	-1.4781409961051373	1.6716788477050673
-0.026039810606577465	-0.0015584970882357224	-0.8937697227655383	-1.4781409961051373	1.6716788477050673
0.0045411799568000856	-0.01353464158814758	-1.086998383256724	-1.4781409961051373	1.6716788477050673
-0.029509924088668645	-0.00037201969703788224	-1.4781409961051373	-1.4781409961051373	1.6716788477050673
-0.011125176768299036	-0.002089111403988794	0.6349874810754513	-1.4781409961051373	1.6716788477050673
-0.030773837719818033	-0.0005533577144413801	0.007528643997200324	-1.4781409961051373	1.6716788477050673
0.014690484067912788	0.00579764941625554	0.4981344448650344	-1.4781409961051373	1.6716788477050673
-0.027533522114562625	-0.0001816875432311701	-0.9382023057708165	-1.4781409961051373	1.6716788477050673
0.018381870099036225	0.0020242871388438353	0.32156755895554223	-1.4781409961051373	1.6716788477050673
0.007838043206601943	0.015487109413275957	-0.4233229137965463	-1.4781409961051373	1.6716788477050673
0.017388249224036482	-0.001629592929959169	0.030188508165047798	-1.4781409961051373	1.6716788477050673
0.01719349195402962	-0.0007976647017902971	0.38636014158543286	-1.4781409961051373	1.6716788477050673
0.0007851308584729557	-0.017312221494006973	0.5328007001577175	-1.4781409961051373	1.6716788477050673
0.01456762193045106	0.002359771545699503	0.1028397838182287	-1.4781409961051373	1.6716788477050673
0.01492246987475653	0.018646315783762586	0.6211929994261759	-1.4781409961051373	1.6716788477050673
0.017344821150775094	0.009803472657023788	-0.08561151455687865	-1.4781409961051373	1.6716788477050673
0.01718916099332438	0.007380552881461831	0.16588658560823327	-1.4781409961051373	1.6716788477050673
0.01604013191679964	0.00043167027174076573	0.13432701110418935	-1.4781409961051373	1.6716788477050673
0.015852566240190307	-0.0003655334587504484	-0.20910282080311493	-1.4781409961051373	1.6716788477050673
-0.03402509240764527	-0.0012369089490207271	-1.2028942927495812	-1.4781409961051373	1.6716788477050673
-0.025496667153624246	-0.001404699541401165	0.41587277826411784	-1.4781409961051373	1.6716788477050673
0.0146317912908428	-0.0004195632463447222	-0.328418725010408	-1.4781409961051373	1.6716788477050673
-0.027837316288305086	0.0008771373823692977	-1.2202340081199996	-1.4781409961051373	1.6716788477050673
0.016130811082973463	-0.002089718686263996	0.20490132296743035	-1.4781409961051373	1.6716788477050673
0.01789938984717422	-0.010272476927368983	0.44142004229070486	-1.4781409961051373	1.6716788477050673
0.006450990558692912	-0.021400828560507894	0.055087229548213185	-1.4781409961051373	1.6716788477050673
-0.02256024813997309	9.544216353488791e-05	-0.6974050006509421	-1.4781409961051373	1.6716788477050673
2.5619703461885355e-05	0.020785225920240614	-0.25119607501316316	-1.4781409961051373	1.6716788477050673
0.015174079441050311	0.003004887934353005	-0.1799241637279544	-1.4781409961051373	1.6716788477050673
-0.02983734125097974	-0.0004833937090321967	-0.8333566764903532	-1.4781409961051373	1.6716788477050673
-0.02857985969844707	-0.000460955912637426	-0.13813991260766859	-1.4781409961051373	1.6716788477050673
0.0003029010996364162	-0.01831645595056899	3.319560163943939	-1.4781409961051373	1.6716788477050673
-0.028773847584134996	-0.0010264208490152584	-0.9886116926188848	-1.4781409961051373	1.6716788477050673
0.004179677174284678	0.003878420077263604	1.3700738305344422	-1.4781409961051373	1.6716788477050673
-0.027933806312120397	0.0033235065703792056	-0.9951493560263585	-1.4781409961051373	1.6716788477050673
-0.01537034240851392	0.0020471143879063815	-0.0024380706543511987	-1.4781409961051373	1.6716788477050673
0.01842198125662959	-0.001994012487822186	0.4928035453225338	-1.4781409961051373	1.6716788477050673
-0.026405351312409533	-0.0007690803892137043	1.2479402730187066	-1.4781409961051373	1.6716788477050673
0.0015894204364666424	-0.019999939505161917	1.0287925613663471	-1.4781409961051373	1.6716788477050673
0.000299231484325758	0.02072445164731706	-0.12196974595902886	-1.4781409961051373	1.6716788477050673
0.00225760656117986	-0.02229058350315829	-0.3641372571942467	-1.4781409961051373	1.6716788477050673
0.01649091532948141	0.015346385584219751	0.5193761942187318	-1.4781409961051373	1.6716788477050673
0.015849833044184695	0.009900145444881487	0.00431662876734476	-1.4781409961051373	1.6716788477050673
0.00031914569309932615	-0.017931234321856466	-0.4831632250308157	-1.4781409961051373	1.6716788477050673
0.0006977849370831226	-0.01819073759562691	-0.966338799983579	-1.4781409961051373	1.6716788477050673
-0.011437821549118217	-0.0014782709063451958	-0.7044207042423722	-1.4781409961051373	1.6716788477050673
0.017159077701696644	-0.002736312571433684	0.46391357997947025	-1.4781409961051373	1.6716788477050673
0.0033380397281136892	-0.02056637107708037	-0.8449771346876237	-1.4781409961051373	1.6716788477050673
0.0056973715067335	-0.02033899398139641	-0.7209283388480711	-1.4781409961051373	1.6716788477050673
0.01742372932733447	0.002997515800773471	-0.11420540525128628	-1.4781409961051373	1.6716788477050673
0.009167781964465459	0.012865007318415429	0.009848914817485815	-1.4781409961051373	1.6716788477050673
-0.025934013374109662	-0.0005552020831153538	0.011478763293606031	-1.4781409961051373	1.6716788477050673
