embedding_1	embedding_2	blastema_positional_regeneration_score	color_scale_vmin_2pct	color_scale_vmax_98pct
-0.045409288352915	-0.005666332623969149	-0.6874328765112786	-1.1652128414919982	1.396373397989517
-0.026084104334737918	-0.0005296141953925518	-0.48469161937270533	-1.1652128414919982	1.396373397989517
0.01817478952612915	-0.00191111738388169	1.0131775910990952	-1.1652128414919982	1.396373397989517
0.012350805810312209	0.003932608651178838	1.2464132352473023	-1.1652128414919982	1.396373397989517
0.01793000996371628	0.013982998473424376	-0.8340275049823727	-1.1652128414919982	1.396373397989517
0.006619816848088566	-0.0009360129601130938	0.5638650303772386	-1.1652128414919982	1.396373397989517
0.007270706899144469	0.001472878396113414	0.3953105071195999	-1.1652128414919982	1.396373397989517
0.011508290912984491	0.00047489798624762036	0.9185744304872009	-1.1652128414919982	1.396373397989517
-0.020553227862766667	0.0003920149803278939	-0.721192390732458	-1.1652128414919982	1.396373397989517
0.005717772326901541	0.00018758509968754382	0.07956460546438214	-1.1652128414919982	1.396373397989517
0.009725285761753914	-0.005599330743386646	0.17484966307176164	-1.1652128414919982	1.396373397989517
0.006606857545984086	0.0013127775533796407	-0.4236017392747632	-1.1652128414919982	1.396373397989517
0.013532218744888521	0.010169561063063898	-0.26721767581305	-1.1652128414919982	1.396373397989517
0.014416492417476605	0.010043915622407569	-1.1652128414919982	-1.1652128414919982	1.396373397989517
-0.035207586218248904	-0.003260331932429091	0.33254952390397186	-1.1652128414919982	1.396373397989517
0.01028694571473744	7.072234664450945e-05	0.7147764299798397	-1.1652128414919982	1.396373397989517
0.013585044620545326	0.0009063666615194883	0.45686638439412186	-1.1652128414919982	1.396373397989517
-0.032279715250223884	-0.0026969044157340045	-0.8521174688114908	-1.1652128414919982	1.396373397989517
0.016856360642920117	0.013083702296783397	0.14242169006612115	-1.1652128414919982	1.396373397989517
0.01695293216700512	0.01276496977458745	-0.38698344841170507	-1.1652128414919982	1.396373397989517
-0.049675481559898114	-0.006760326140271975	-0.3812538735583043	-1.1652128414919982	1.396373397989517
0.016578308960543152	0.0124297889639828	-0.7056572321109071	-1.1652128414919982	1.396373397989517
0.008311445686214022	-0.0023214590448391967	-0.3465388075520588	-1.1652128414919982	1.396373397989517
-0.004241118519287361	0.0012037364828276133	-1.1652128414919982	-1.1652128414919982	1.396373397989517
0.006021594077248629	0.0006139373086128064	0.9201406056940502	-1.1652128414919982	1.396373397989517
0.018310067470541293	0.014436558799238672	-0.6873608660750234	-1.1652128414919982	1.396373397989517
0.017689102997906728	0.01373581303803267	-0.4382953200231757	-1.1652128414919982	1.396373397989517
-0.004771172834832679	0.0005531171218422921	-0.26939663339415754	-1.1652128414919982	1.396373397989517
-0.03077837302948095	-0.001869928676317436	-0.5266480991716769	-1.1652128414919982	1.396373397989517
0.024377810012546283	0.000506691007895907	0.3514656756461365	-1.1652128414919982	1.396373397989517
0.008773948914101963	0.0008911721543944728	-0.29718714994713746	-1.1652128414919982	1.396373397989517
0.025650978967300387	0.0005016179716862754	0.8901030589203636	-1.1652128414919982	1.396373397989517
0.0172749727789138	0.0006894159021009114	0.08904908276316047	-1.1652128414919982	1.396373397989517
0.017548584213408915	0.013491467892524903	-0.30901218107686934	-1.1652128414919982	1.396373397989517
-0.025252103253039924	-4.513196295401752e-05	-0.6940867283861817	-1.1652128414919982	1.396373397989517
-0.010165639754984962	0.0011800094611732173	-0.41060941873755585	-1.1652128414919982	1.396373397989517
-0.00230660824604915	0.00024984778282382907	-0.3696316195272399	-1.1652128414919982	1.396373397989517
-0.023083641055393365	0.0004134328840535767	0.18598264805826112	-1.1652128414919982	1.396373397989517
-0.04124169028638734	-0.005377177438880872	-0.6575273839041281	-1.1652128414919982	1.396373397989517
-0.021034588672998317	0.0006497167134002326	-0.13287794721760274	-1.1652128414919982	1.396373397989517
0.007616167816695706	-0.0018731076912928345	0.5195515253073263	-1.1652128414919982	1.396373397989517
-0.02794314818958672	-0.0016529995833675965	-0.4390486658198013	-1.1652128414919982	1.396373397989517
-0.013485530979138138	0.0007900393785404492	-0.4354290841219618	-1.1652128414919982	1.396373397989517
-0.028574230103539232	-0.000846194726821488	-0.37357943385990067	-1.1652128414919982	1.396373397989517
0.005241295186696094	0.0008186817596483254	0.11867902260571564	-1.1652128414919982	1.396373397989517
0.0029807417374914467	0.0009556735110268066	-0.09862273343165254	-1.1652128414919982	1.396373397989517
0.01770188911710691	0.013761941597949301	-0.34949230599098524	-1.1652128414919982	1.396373397989517
0.022484783387209238	0.0005427649562656136	0.46217756056017545	-1.1652128414919982	1.396373397989517
0.016847060263402533	0.01262178970328457	-0.16324891586577858	-1.1652128414919982	1.396373397989517
0.01701328314274687	0.01310530256213865	-0.3728630358778633	-1.1652128414919982	1.396373397989517
0.0026942946265392214	0.0008224108917922292	-0.35714453150586645	-1.1652128414919982	1.396373397989517
-0.04793621062204584	-0.006233920560288909	-0.5271721439592009	-1.1652128414919982	1.396373397989517
0.003307778939738568	-0.0015725234585223073	0.12819838573044318	-1.1652128414919982	1.396373397989517
-0.05356290527419722	-0.007871550109275694	-0.5085287006295472	-1.1652128414919982	1.396373397989517
-0.0002392550619188123	-0.0009184018727046551	-0.6402701593336346	-1.1652128414919982	1.396373397989517
0.01796544096912471	0.013755276976631599	-0.19238355926835712	-1.1652128414919982	1.396373397989517
-0.009197009477928049	0.0012696011803372184	-0.6621289773150243	-1.1652128414919982	1.396373397989517
-0.059752381487902885	-0.00805718617543231	-1.0060171704322811	-1.1652128414919982	1.396373397989517
0.005188712175159593	0.0007074962915720398	0.07242746585238999	-1.1652128414919982	1.396373397989517
0.006242206531359578	0.0005653649642846927	0.3719337126435861	-1.1652128414919982	1.396373397989517
0.018535162894576008	0.014558486798594039	-0.5105656235300134	-1.1652128414919982	1.396373397989517
-0.03713653473565182	-0.0044778633856981135	-0.24659483350471453	-1.1652128414919982	1.396373397989517
0.0175538090781793	0.013747923592806462	-0.5295248544165585	-1.1652128414919982	1.396373397989517
-0.004848273355777546	0.0011258691443330167	-0.2946323168164977	-1.1652128414919982	1.396373397989517
-0.00463420789042789	0.00036834194768395833	-0.4574014163773429	-1.1652128414919982	1.396373397989517
0.006737269007271638	-0.0036571698925065995	-0.17400579304868105	-1.1652128414919982	1.396373397989517
-0.006035966108256793	0.000566510828023116	0.6246493242492179	-1.1652128414919982	1.396373397989517
0.004880408830073011	0.0003778051484078418	-0.06413157786521653	-1.1652128414919982	1.396373397989517
-0.042540799283412374	-0.005671952716028519	-0.1356741820145783	-1.1652128414919982	1.396373397989517
-0.0010439113480252124	0.0010368902294467187	-0.4154124992143162	-1.1652128414919982	1.396373397989517
0.017269354014452693	0.01409550267542647	-0.3816594686593	-1.1652128414919982	1.396373397989517
0.010869924293391812	0.006116201989652595	0.07121145631462536	-1.1652128414919982	1.396373397989517
-0.028343202167548674	-0.0010483084296194342	-0.5403532832603198	-1.1652128414919982	1.396373397989517
0.014431468876047446	0.009715022487304444	0.6698357281619179	-1.1652128414919982	1.396373397989517
-0.01085600307917763	0.0015622780729138712	-1.1652128414919982	-1.1652128414919982	1.396373397989517
0.00394242571326244	0.0014985787030192055	-1.1652128414919982	-1.1652128414919982	1.396373397989517
0.018285598400097466	0.014422213336908303	-0.8228453052329838	-1.1652128414919982	1.396373397989517
0.005919553706919611	0.0015017617348601086	-0.08223594327494142	-1.1652128414919982	1.396373397989517
0.01139445973098399	0.006957743507558322	0.1911069221782621	-1.1652128414919982	1.396373397989517
0.003792577817015443	0.0013229016475155109	0.5883403965628489	-1.1652128414919982	1.396373397989517
-0.00688881821850533	0.0012621199156248285	0.15981505872569732	-1.1652128414919982	1.396373397989517
0.011705158439792375	0.0063724778587995945	0.3747028554669218	-1.1652128414919982	1.396373397989517
0.007549330537425459	-3.149817022635449e-05	0.22540730053338523	-1.1652128414919982	1.396373397989517
-0.014716577005068168	0.001153396258585227	-0.48030574011502647	-1.1652128414919982	1.396373397989517
0.015262092600905499	0.010949491726658251	-0.16355172911313212	-1.1652128414919982	1.396373397989517
0.017758638821566867	0.013846447230124174	-0.5802147241063419	-1.1652128414919982	1.396373397989517
-0.02837549150512679	-0.0011227323636195223	0.48605918991904273	-1.1652128414919982	1.396373397989517
0.007963092241734257	9.517650734341097e-05	1.0189306800322917	-1.1652128414919982	1.396373397989517
-0.05912283367472288	-0.008575142409562617	-0.5671569452180013	-1.1652128414919982	1.396373397989517
0.006454309343115079	0.003239576239460465	-0.2975612134658093	-1.1652128414919982	1.396373397989517
0.0166788861185899	-0.002798884043268347	-0.35512687819945954	-1.1652128414919982	1.396373397989517
0.011626890533438936	0.000791805728385957	0.7477004440431099	-1.1652128414919982	1.396373397989517
-0.007889593831274723	0.0008778010144434664	-0.24158917827073492	-1.1652128414919982	1.396373397989517
-0.000821847119581609	0.000171343466081674	0.004847021180287042	-1.1652128414919982	1.396373397989517
0.017983748696472898	0.014105144555985438	-1.0539773342284176	-1.1652128414919982	1.396373397989517
-0.010984204824427116	0.0009609648231024486	-0.12596724544803065	-1.1652128414919982	1.396373397989517
0.0055353001246905	-0.00023289419229551774	0.9114752562385562	-1.1652128414919982	1.396373397989517
0.010267199809047547	0.0055443579969554286	-0.40638483021725313	-1.1652128414919982	1.396373397989517
0.0020326180877399836	0.0020019199376235678	0.10303338865828358	-1.1652128414919982	1.396373397989517
0.004863659674792106	0.00033308807637843043	-0.2453781823225625	-1.1652128414919982	1.396373397989517
-0.0556496644021383	-0.007874943867240284	-0.46279658816195784	-1.1652128414919982	1.396373397989517
-0.012817472539497185	0.0015045735798407559	-0.4314503209839109	-1.1652128414919982	1.396373397989517
0.018248790024720133	0.01438502300590658	-0.6747841843759413	-1.1652128414919982	1.396373397989517
0.0027364356010293415	0.0008561699214481974	-0.6540331184119516	-1.1652128414919982	1.396373397989517
0.004773110129221428	0.0011212760691940479	-0.26402810527400356	-1.1652128414919982	1.396373397989517
-0.017798446588550267	0.001269746958482283	-0.6115326648218397	-1.1652128414919982	1.396373397989517
-0.008437674340955137	0.0008781399043030804	-0.46025824777016056	-1.1652128414919982	1.396373397989517
0.008226731862543376	0.003482003196028265	0.6220991210797293	-1.1652128414919982	1.396373397989517
0.0015957568988468351	0.00047750582831316906	-0.2453781823225625	-1.1652128414919982	1.396373397989517
-0.024894034242284986	-0.00014333682933940638	0.4153498803989195	-1.1652128414919982	1.396373397989517
