embedding_1	embedding_2	stage
-0.044727546383136134	-0.006059560841555324	intact
0.016972431050711768	0.013006709801203796	intact
-0.006954583968872083	0.001284647300559614	intact
0.01662239875514595	0.01224559150104608	intact
-0.008076842991987417	0.0012333100234951679	intact
0.007375052108502658	-0.002810059880599882	intact
0.015508885795117626	0.010269961689449556	intact
0.012688719307383819	0.008548241217288397	intact
0.016981347758724858	0.012771173568524335	intact
-0.001318903789367202	0.0005707072513120387	intact
-0.035532994969663514	-0.004068867540101783	intact
0.014548384181889673	-0.006579343536422337	intact
-0.056820178081423846	-0.008403985897070806	intact
0.01835849682467426	0.014454803014875563	intact
0.017060743125973863	0.012823418910285116	intact
-0.0017958214271943148	0.0015217285274932476	intact
0.005865081167511684	0.004086925918860986	intact
0.00042184797164226745	0.0006651461111991321	intact
-0.020476955670904955	0.0011288981391619748	intact
0.018373558599129463	0.014388247387636987	intact
0.003016235970976281	0.002056756867405509	intact
0.014102167933357989	0.009888240521608336	intact
-0.0037118820330579233	0.00014858242951589756	intact
-0.0008028530571902875	0.0006364343638727604	intact
0.0047698031050509	0.0005537253439401768	intact
0.02243450322100001	0.0004690663316275117	intact
-0.02691624801406689	-0.0004455433539895177	intact
0.01744223316463565	0.01336211738996645	intact
0.004836433323126513	-0.0007743049337895355	intact
0.01009917033360846	0.00573584789145493	intact
-0.05929939426031778	-0.008547772154835865	intact
0.017339820296083355	0.013430531559062106	intact
-0.015806871423336432	0.0012306680517655156	intact
0.004472795748478319	0.0010736504752190876	intact
-0.04027143872109938	-0.005125564912152	intact
0.004299366331311502	-0.0013104012245676055	intact
-0.0006777356702091853	0.000930207539375014	intact
0.004431091070289259	0.0012549682832536456	intact
-0.02090410431681483	0.0003401502897588511	intact
-0.04814284039287154	-0.006519622845514905	intact
0.014371260602172635	0.011139451201862924	intact
-0.003060902551897965	0.0007743874544351122	intact
-0.01280397770201246	0.0015423031578031042	intact
0.00828226599547738	-0.0023716987599826994	intact
0.017447250802321162	0.013336035478284002	intact
-0.010547332887176448	0.0014835297123174797	intact
0.017205739855268604	0.012901970221003768	intact
0.006281956016586936	0.0008806701663258423	intact
0.017950303578256943	0.013996266396028731	intact
0.004704678148888809	-0.00125832774297253	intact
0.006237495378738712	-0.0005808928204836295	intact
0.0061542168492466544	0.00019974075564562708	intact
-0.0444216550992895	-0.006116109825171504	intact
0.016119322423768078	0.012506788267070983	intact
-0.02049833376808924	0.0008660356968090807	intact
0.015987044954011605	0.011899599867161374	intact
0.005730310255261697	-0.0012574987110300607	intact
0.004108966108579889	-0.00014109432379887224	intact
0.00641665439981795	0.0008869932699292026	intact
0.0054313437936238254	0.0007400021245723339	intact
0.01764966643091112	0.013704950015874335	intact
0.015681078176029466	0.011753847886853625	intact
-0.0030726886102842186	-0.0001503141877719229	intact
-0.04588808681592146	-0.006549828471073282	intact
-0.052920326851940674	-0.00736492661111235	intact
0.004242864277862902	0.0009274120516116537	intact
0.017968847156902158	0.014057743838851982	intact
-0.0010573796582399445	0.0006766200335143538	intact
0.017511364553894362	0.013348098487856822	intact
0.017916621592953173	0.014042515130324626	intact
0.007072455975390288	-0.0011921933956360717	intact
0.005040713267715839	0.0011628139460434358	intact
0.01729910838884321	0.013293979945503706	intact
0.018279980674010727	0.014386117060828901	intact
0.017348175833383626	-0.0028089714521094336	intact
-0.029675564363103504	-0.0015285447669748007	intact
0.01817409561522554	0.014325834514585219	intact
0.007149031505778012	0.001166497967683361	intact
0.009403426713657492	-0.004045834205137355	intact
0.018063983527837453	0.014184795721407864	intact
0.018577922674764373	0.01462209310072848	intact
