embedding_1	embedding_2	blastema_progenitor_score	color_scale_vmin_2pct	color_scale_vmax_98pct
-0.045409288352915	-0.005666332623969149	-2.098625379414944	-2.098625379414944	1.8701563527116454
-0.026084104334737918	-0.0005296141953925518	0.3177003996427352	-2.098625379414944	1.8701563527116454
0.01817478952612915	-0.00191111738388169	1.089529429902408	-2.098625379414944	1.8701563527116454
0.012350805810312209	0.003932608651178838	0.22056453042714833	-2.098625379414944	1.8701563527116454
0.01793000996371628	0.013982998473424376	-1.1050693698860674	-2.098625379414944	1.8701563527116454
0.006619816848088566	-0.0009360129601130938	2.435896063431895	-2.098625379414944	1.8701563527116454
0.007270706899144469	0.001472878396113414	1.3403336236010246	-2.098625379414944	1.8701563527116454
0.011508290912984491	0.00047489798624762036	0.9159039459002168	-2.098625379414944	1.8701563527116454
-0.020553227862766667	0.0003920149803278939	-0.7665640271363238	-2.098625379414944	1.8701563527116454
0.005717772326901541	0.00018758509968754382	0.9686697484137001	-2.098625379414944	1.8701563527116454
0.009725285761753914	-0.005599330743386646	0.22645947019192444	-2.098625379414944	1.8701563527116454
0.006606857545984086	0.0013127775533796407	0.12620792723676072	-2.098625379414944	1.8701563527116454
0.013532218744888521	0.010169561063063898	-0.7010667723103755	-2.098625379414944	1.8701563527116454
0.014416492417476605	0.010043915622407569	-2.098625379414944	-2.098625379414944	1.8701563527116454
-0.035207586218248904	-0.003260331932429091	-2.098625379414944	-2.098625379414944	1.8701563527116454
0.01028694571473744	7.072234664450945e-05	0.1767186320113362	-2.098625379414944	1.8701563527116454
0.013585044620545326	0.0009063666615194883	0.10993493310665073	-2.098625379414944	1.8701563527116454
-0.032279715250223884	-0.0026969044157340045	-2.098625379414944	-2.098625379414944	1.8701563527116454
0.016856360642920117	0.013083702296783397	-0.7272701119163191	-2.098625379414944	1.8701563527116454
0.01695293216700512	0.01276496977458745	-0.3169866952578587	-2.098625379414944	1.8701563527116454
-0.049675481559898114	-0.006760326140271975	-1.2831053261733576	-2.098625379414944	1.8701563527116454
0.016578308960543152	0.0124297889639828	-0.25176543364769804	-2.098625379414944	1.8701563527116454
0.008311445686214022	-0.0023214590448391967	0.35739672240487397	-2.098625379414944	1.8701563527116454
-0.004241118519287361	0.0012037364828276133	-2.098625379414944	-2.098625379414944	1.8701563527116454
0.006021594077248629	0.0006139373086128064	0.3868919689220114	-2.098625379414944	1.8701563527116454
0.018310067470541293	0.014436558799238672	-0.8382359607818184	-2.098625379414944	1.8701563527116454
0.017689102997906728	0.01373581303803267	-0.9870361292964674	-2.098625379414944	1.8701563527116454
-0.004771172834832679	0.0005531171218422921	-0.30763051198913693	-2.098625379414944	1.8701563527116454
-0.03077837302948095	-0.001869928676317436	-1.110281730122444	-2.098625379414944	1.8701563527116454
0.024377810012546283	0.000506691007895907	0.49180536803316555	-2.098625379414944	1.8701563527116454
0.008773948914101963	0.0008911721543944728	-0.16928127063556386	-2.098625379414944	1.8701563527116454
0.025650978967300387	0.0005016179716862754	0.4330630218993489	-2.098625379414944	1.8701563527116454
0.0172749727789138	0.0006894159021009114	0.09529754834992095	-2.098625379414944	1.8701563527116454
0.017548584213408915	0.013491467892524903	-1.1642226104807223	-2.098625379414944	1.8701563527116454
-0.025252103253039924	-4.513196295401752e-05	-0.6852470400974948	-2.098625379414944	1.8701563527116454
-0.010165639754984962	0.0011800094611732173	0.1651848888483828	-2.098625379414944	1.8701563527116454
-0.00230660824604915	0.00024984778282382907	0.2881182864793305	-2.098625379414944	1.8701563527116454
-0.023083641055393365	0.0004134328840535767	-0.4332671677704445	-2.098625379414944	1.8701563527116454
-0.04124169028638734	-0.005377177438880872	-2.098625379414944	-2.098625379414944	1.8701563527116454
-0.021034588672998317	0.0006497167134002326	-0.5642451022150693	-2.098625379414944	1.8701563527116454
0.007616167816695706	-0.0018731076912928345	0.10312361438928579	-2.098625379414944	1.8701563527116454
-0.02794314818958672	-0.0016529995833675965	-0.7821992557357792	-2.098625379414944	1.8701563527116454
-0.013485530979138138	0.0007900393785404492	0.09072589269516473	-2.098625379414944	1.8701563527116454
-0.028574230103539232	-0.000846194726821488	-1.239606022077729	-2.098625379414944	1.8701563527116454
0.005241295186696094	0.0008186817596483254	0.3704327135885156	-2.098625379414944	1.8701563527116454
0.0029807417374914467	0.0009556735110268066	0.16154813688500558	-2.098625379414944	1.8701563527116454
0.01770188911710691	0.013761941597949301	-0.4404793527345882	-2.098625379414944	1.8701563527116454
0.022484783387209238	0.0005427649562656136	0.8052672819037556	-2.098625379414944	1.8701563527116454
0.016847060263402533	0.01262178970328457	-0.39853057112261026	-2.098625379414944	1.8701563527116454
0.01701328314274687	0.01310530256213865	-0.06259216313985756	-2.098625379414944	1.8701563527116454
0.0026942946265392214	0.0008224108917922292	0.32557955054345084	-2.098625379414944	1.8701563527116454
-0.04793621062204584	-0.006233920560288909	-1.2806100110265364	-2.098625379414944	1.8701563527116454
0.003307778939738568	-0.0015725234585223073	0.24704845266986686	-2.098625379414944	1.8701563527116454
-0.05356290527419722	-0.007871550109275694	-1.2479268262838992	-2.098625379414944	1.8701563527116454
-0.0002392550619188123	-0.0009184018727046551	-0.5237973329398534	-2.098625379414944	1.8701563527116454
0.01796544096912471	0.013755276976631599	-1.3160153298057655	-2.098625379414944	1.8701563527116454
-0.009197009477928049	0.0012696011803372184	-0.5893737868840226	-2.098625379414944	1.8701563527116454
-0.059752381487902885	-0.00805718617543231	-1.6910508962728665	-2.098625379414944	1.8701563527116454
0.005188712175159593	0.0007074962915720398	0.8320012022695301	-2.098625379414944	1.8701563527116454
