dpt_pseudotime	blastema_progenitor_score	blastema_positional_regeneration_score	ra_hox_positional_identity_score	senescence_sasp_score
0.055123933	0.5974695114974695	0.10216300443249718	1.3280871329256554	-0.749593092812531
0.055433717	0.23428883467867329	-0.387574770127459	-0.8839781607964893	-0.749593092812531
0.055499118	0.793681984106036	-0.20111038698500475	-0.8839781607964893	-0.749593092812531
0.055734538	0.3868919689220114	-0.336707058713013	-0.8839781607964893	-0.749593092812531
0.05573466	-0.3063479636033907	-0.44923975110628933	-0.8839781607964893	0.8281704202820526
0.055764582	0.22486827574141974	-0.39071495643987686	-0.8839781607964893	-0.749593092812531
0.05577171	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.055773716	0.7583290844756884	-0.21289468686178728	-0.8839781607964893	-0.749593092812531
0.055783346	-2.098625379414944	-0.30485336804893626	-0.8839781607964893	-0.749593092812531
0.055818353	0.4771750722055164	0.21669638819730336	-0.8839781607964893	-0.749593092812531
0.05586689	0.47995605570191907	0.07025077117961959	-0.8839781607964893	-0.19313285883769046
0.055945415	0.4478781849183517	0.10303338865828358	0.16407464558779966	-0.749593092812531
0.056289073	0.7177954191651366	1.0318224979138961	0.951852238887795	-0.749593092812531
0.056313746	0.11611570529425515	-0.27290120186854916	0.04040950752580592	-0.749593092812531
0.056374267	0.2558002890104962	0.6274795927145242	0.6018836148836726	-0.15128762858781286
0.05638868	-0.35439433368453	0.02521312828338773	-0.8839781607964893	-0.749593092812531
0.056826774	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.05713125	-0.00700842779409465	-0.07799968264983899	0.3498311188035007	0.244032082662387
0.05714714	-0.46379373821688463	-0.3435948431745963	-0.8839781607964893	-0.749593092812531
0.057246912	0.31560501711801714	-0.36046937598101103	-0.8839781607964893	-0.749593092812531
0.057254978	1.373645364592664	1.6444490206804097	1.600331555367391	-0.749593092812531
0.057382397	1.057723986729339	0.7844743250086553	0.4170707703656106	-0.22570540858854923
0.05738952	1.3469992794425287	0.3656984941113947	-0.8839781607964893	-0.749593092812531
0.057532206	0.9027525800388557	0.38762092504449297	0.1835500095815389	-0.749593092812531
0.05764369	1.0106029925604008	0.2687512357934914	-0.05446934093352837	-0.08156371394325791
0.05771012	-0.023155346240851544	-0.23676236701251863	0.8431704666382849	0.2619616544654021
0.05776917	0.020208394914157185	-0.458934916715631	-0.8839781607964893	-0.749593092812531
0.057845425	0.10759691612799191	1.1796504673991133	-0.12042772512579822	-0.749593092812531
0.058028538	0.6907672822958593	-0.235415287588397	-0.8839781607964893	-0.749593092812531
0.05822949	0.40227460805773624	-0.33157951233443805	-0.8839781607964893	-0.749593092812531
0.058259357	1.4157344560706056	0.34278928906501016	0.4920315047814847	0.42950566726410966
0.058322333	-0.2874944757237187	-0.5615025402615897	-0.8839781607964893	-0.749593092812531
0.058373593	0.7534866968716486	0.7547436086550356	-0.8839781607964893	-0.23078427396499482
0.058379896	0.3122628103556747	-0.04423117593635084	1.0201354529961568	-0.749593092812531
0.05839501	-0.0721290579123873	-0.48971406765781256	-0.8839781607964893	-0.749593092812531
0.058445185	1.8303499692714975	0.5333204801722549	0.08776724492079037	-0.749593092812531
0.058470774	0.8332273094240127	-0.18792861187901258	-0.8839781607964893	-0.749593092812531
0.05853784	0.6814763378631754	0.4724380696741891	0.23705737518620149	-0.749593092812531
0.05875628	0.6889604913213514	0.9793764024620089	1.760380132747442	-0.03973163181130879
0.058805555	0.3522611642523564	-0.15963490974229846	-0.8839781607964893	-0.749593092812531
0.058879733	0.1776512074402152	0.7604106740618081	-0.03865414049197775	-0.749593092812531
0.059040125	0.7011881321627264	-0.231941670966108	-0.8839781607964893	-0.749593092812531
0.059268918	0.3671920411230757	0.5621667264283875	-0.06351314051078932	-0.08884696840607822
0.05941052	-0.022909487155823194	0.4538169065506802	-0.8839781607964893	-0.749593092812531
0.05964526	0.4408903776353606	0.33200369213431297	1.1986109795984181	0.08899397014825947
0.0597429	0.732674284104674	0.48395794610368026	0.781910445617192	-0.749593092812531
0.059816573	-0.8060714608336971	-0.7343615352982492	-0.8839781607964893	-0.749593092812531
